1 0.
 2 0.01711995918660996
 3 0.03423991837321992
 4 0.05135987755982988
 5 0.06847983674643984
 6 0.08559979593304981
 7 0.10271975511965976
 8 0.11983971430626972
 9 0.13695967349287969
 10 0.15407963267948965
 11 0.17119959186609962
 12 0.18831955105270956
 13 0.20543951023931953
 14 0.2225594694259295
 15 0.23967942861253944
 16 0.2567993877991494
 17 0.27391934698575937
 18 0.29103930617236934
 19 0.3081592653589793
 20 0.3252792245455893
 21 0.34239918373219924
 22 0.35951914291880915
 23 0.3766391021054191
 24 0.3937590612920291
 25 0.41087902047863906
 26 0.427998979665249
 27 0.445118938851859
 28 0.46223889803846896
 29 0.47935885722507887
 30 0.49647881641168884
 31 0.5135987755982988
 32 0.5139321089316321
 33 0.5142654422649655
 34 0.5145987755982988
 35 0.5149321089316321
 36 0.5152654422649655
 37 0.5155987755982988
 38 0.5159321089316321
 39 0.5162654422649655
 40 0.5165987755982988
 41 0.5169321089316321
 42 0.5172654422649655
 43 0.5175987755982988
 44 0.5179321089316321
 45 0.5182654422649655
 46 0.5185987755982988
 47 0.5189321089316321
 48 0.5192654422649655
 49 0.5195987755982988
 50 0.5199321089316321
 51 0.5202654422649655
 52 0.5205987755982988
 53 0.5209321089316321
 54 0.5212654422649655
 55 0.5215987755982988
 56 0.5219321089316321
 57 0.5222654422649655
 58 0.5225987755982988
 59 0.5229321089316321
 60 0.5232654422649655
 61 0.5235987755982988
 62 0.5239321089316321
 63 0.5242654422649655
 64 0.5245987755982988
 65 0.5249321089316321
 66 0.5252654422649655
 67 0.5255987755982988
 68 0.5259321089316321
 69 0.5262654422649655
 70 0.5265987755982988
 71 0.5269321089316321
 72 0.5272654422649655
 73 0.5275987755982988
 74 0.5279321089316321
 75 0.5282654422649655
 76 0.5285987755982988
 77 0.5289321089316321
 78 0.5292654422649655
 79 0.5295987755982988
 80 0.5299321089316321
 81 0.5302654422649655
 82 0.5305987755982988
 83 0.5309321089316321
 84 0.5312654422649655
 85 0.5315987755982988
 86 0.5319321089316321
 87 0.5322654422649655
 88 0.5325987755982988
 89 0.5329321089316321
 90 0.5332654422649655
 91 0.5335987755982988
 92 0.5693642083981815
 93 0.6051296411980642
 94 0.6408950739979469
 95 0.6766605067978296
 96 0.7124259395977123
 97 0.748191372397595
 98 0.7839568051974777
 99 0.8197222379973603
 100 0.8554876707972431
 101 0.8912531035971258
 102 0.9270185363970085
 103 0.9627839691968911
 104 0.9985494019967738
 105 1.0343148347966564
 106 1.0700802675965393
 107 1.105845700396422
 108 1.1416111331963046
 109 1.1773765659961875
 110 1.21314199879607
 111 1.2489074315959527
 112 1.2846728643958354
 113 1.320438297195718
 114 1.3562037299956007
 115 1.3919691627954833
 116 1.4277345955953662
 117 1.4635000283952488
 118 1.4992654611951317
 119 1.5350308939950144
 120 1.570796326794897
